Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir D:\Django_Project\project_first\my_blog\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\admin\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\auth\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\contenttypes\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\messages\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\staticfiles\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\account\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\socialaccount\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\socialaccount\providers\github\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\allauth\socialaccount\providers\weibo\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\article\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\userprofile\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\comment\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\taggit\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\ckeditor\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\mptt\locale with glob **/*.mo.
Watching dir D:\django_blog_tutorial-master\env\lib\site-packages\notifications\locale with glob **/*.mo.
Watching dir D:\Django_Project\project_first\my_blog\notice\locale with glob **/*.mo.
(0.001) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None
(0.000) SELECT "django_migrations"."app", "django_migrations"."name" FROM "django_migrations"; args=()
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ka\LC_MESSAGES\django.mo first seen with mtime 1659190993.3095002
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\kab\LC_MESSAGES\django.mo first seen with mtime 1659190993.3095002
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\kk\LC_MESSAGES\django.mo first seen with mtime 1659190993.3095002
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\km\LC_MESSAGES\django.mo first seen with mtime 1659190993.3095002
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\kn\LC_MESSAGES\django.mo first seen with mtime 1659190993.3095002
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ko\LC_MESSAGES\django.mo first seen with mtime 1659190993.3095002
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\lb\LC_MESSAGES\django.mo first seen with mtime 1659190993.3095002
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\lt\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\lv\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\mk\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ml\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\mn\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\mr\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\my\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\nb\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ne\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\nl\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\nn\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\os\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\pa\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\pl\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\pt\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\pt_BR\LC_MESSAGES\django.mo first seen with mtime 1659190993.325123
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ro\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ru\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\sk\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\sl\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\sq\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\sr\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\sr_Latn\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\sv\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\sw\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ta\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\te\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\th\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\tr\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\tt\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\udm\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\uk\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\ur\LC_MESSAGES\django.mo first seen with mtime 1659190993.3407428
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\uz\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\vi\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\zh_Hans\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sessions\locale\zh_Hant\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\af\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ar\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ast\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\az\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\be\LC_MESSAGES\django.mo first seen with mtime 1659190993.356364
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\bg\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\bn\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\br\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\bs\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ca\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\cs\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\cy\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\da\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\de\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\dsb\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\el\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\en\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\en_AU\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\en_GB\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\eo\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\es\LC_MESSAGES\django.mo first seen with mtime 1659190993.3719854
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\es_AR\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\es_CO\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\es_MX\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\es_VE\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\et\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\eu\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\fa\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\fi\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\fy\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ga\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\gd\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\gl\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\he\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\hi\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\hr\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\hsb\LC_MESSAGES\django.mo first seen with mtime 1659190993.387606
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\hu\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\hy\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ia\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\id\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\io\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\is\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\it\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ja\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ka\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\kab\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\kk\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\km\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\kn\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ko\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\lb\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\lt\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\lv\LC_MESSAGES\django.mo first seen with mtime 1659190993.4032273
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\mk\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ml\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\mn\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\mr\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\my\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\nb\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ne\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\nl\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\nn\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\os\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\pa\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\pl\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\pt\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\pt_BR\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ro\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\ru\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
File D:\django_blog_tutorial-master\env\lib\site-packages\django\contrib\sites\locale\sk\LC_MESSAGES\django.mo first seen with mtime 1659190993.4188485
